Nome,Label
Good_data03_good (218).jpg,1
Good_data03_good (232).jpg,1
Good_data03_good (105).jpg,1
Bad_data01_bad (286).jpg,0
Good_data03_good (44).jpg,1
Good_data03_good (8).jpg,1
Bad_data01_bad (228).jpg,0
Bad_data01_bad (42).jpg,0
Bad_data01_bad (259).jpg,0
Good_data03_good (186).jpg,1
Bad_data01_bad (100).jpg,0
Good_data03_good (10).jpg,1
Bad_data01_bad (242).jpg,0
Good_data03_good (4).jpg,1
Good_data03_good (310).jpg,1
Bad_data01_bad (26).jpg,0
Good_data03_good (243).jpg,1
Bad_data01_bad (430).jpg,0
Good_data03_good (338).jpg,1
Bad_data01_bad (350).jpg,0
Good_data03_good (365).jpg,1
Bad_data01_bad (32).jpg,0
Bad_data01_bad (480).jpg,0
Good_data03_good (116).jpg,1
Good_data03_good (58).jpg,1
Good_data03_good (94).jpg,1
Bad_data01_bad (90).jpg,0
Bad_data01_bad (379).jpg,0
Good_data03_good (458).jpg,1
Good_data03_good (110).jpg,1
Good_data03_good (403).jpg,1
Bad_data01_bad (407).jpg,0
Good_data03_good (114).jpg,1
Bad_data01_bad (482).jpg,0
Good_data03_good (379).jpg,1
Good_data03_good (272).jpg,1
Good_data03_good (306).jpg,1
Good_data03_good (345).jpg,1
Good_data03_good (158).jpg,1
Good_data03_good (209).jpg,1
Bad_data01_bad (352).jpg,0
Good_data03_good (224).jpg,1
Good_data03_good (237).jpg,1
Good_data03_good (70).jpg,1
Good_data03_good (372).jpg,1
Bad_data01_bad (185).jpg,0
Bad_data01_bad (47).jpg,0
Bad_data01_bad (367).jpg,0
Good_data03_good (359).jpg,1
Bad_data01_bad (264).jpg,0
Bad_data01_bad (394).jpg,0
Bad_data01_bad (111).jpg,0
Bad_data01_bad (225).jpg,0
Bad_data01_bad (106).jpg,0
Bad_data01_bad (289).jpg,0
Bad_data01_bad (353).jpg,0
Good_data03_good (179).jpg,1
Bad_data01_bad (248).jpg,0
Good_data03_good (293).jpg,1
Good_data03_good (407).jpg,1
Bad_data01_bad (307).jpg,0
Bad_data01_bad (128).jpg,0
Bad_data01_bad (470).jpg,0
Bad_data01_bad (119).jpg,0
Bad_data01_bad (361).jpg,0
Bad_data01_bad (483).jpg,0
Good_data03_good (385).jpg,1
Bad_data01_bad (102).jpg,0
Bad_data01_bad (122).jpg,0
Good_data03_good (2).jpg,1
Bad_data01_bad (452).jpg,0
Bad_data01_bad (158).jpg,0
Good_data03_good (305).jpg,1
Bad_data01_bad (91).jpg,0
Good_data03_good (308).jpg,1
Bad_data01_bad (59).jpg,0
Bad_data01_bad (276).jpg,0
Good_data03_good (439).jpg,1
Bad_data01_bad (360).jpg,0
Bad_data01_bad (451).jpg,0
Good_data03_good (467).jpg,1
Good_data03_good (295).jpg,1
Bad_data01_bad (492).jpg,0
Good_data03_good (260).jpg,1
Bad_data01_bad (487).jpg,0
Good_data03_good (494).jpg,1
Bad_data01_bad (324).jpg,0
Good_data03_good (343).jpg,1
Bad_data01_bad (247).jpg,0
Good_data03_good (473).jpg,1
Bad_data01_bad (70).jpg,0
Bad_data01_bad (340).jpg,0
Bad_data01_bad (165).jpg,0
Good_data03_good (337).jpg,1
Good_data03_good (183).jpg,1
Bad_data01_bad (328).jpg,0
Bad_data01_bad (139).jpg,0
Bad_data01_bad (308).jpg,0
Bad_data01_bad (437).jpg,0
Bad_data01_bad (355).jpg,0
Bad_data01_bad (120).jpg,0
Bad_data01_bad (479).jpg,0
Good_data03_good (86).jpg,1
Bad_data01_bad (77).jpg,0
Bad_data01_bad (115).jpg,0
Bad_data01_bad (93).jpg,0
Bad_data01_bad (152).jpg,0
Good_data03_good (488).jpg,1
Bad_data01_bad (73).jpg,0
Bad_data01_bad (65).jpg,0
Bad_data01_bad (112).jpg,0
Good_data03_good (269).jpg,1
Good_data03_good (299).jpg,1
Good_data03_good (461).jpg,1
Good_data03_good (428).jpg,1
Bad_data01_bad (297).jpg,0
Good_data03_good (133).jpg,1
Bad_data01_bad (57).jpg,0
Bad_data01_bad (109).jpg,0
Good_data03_good (91).jpg,1
Good_data03_good (227).jpg,1
Good_data03_good (304).jpg,1
Bad_data01_bad (74).jpg,0
Good_data03_good (24).jpg,1
Bad_data01_bad (135).jpg,0
Good_data03_good (443).jpg,1
Bad_data01_bad (454).jpg,0
Bad_data01_bad (496).jpg,0
Bad_data01_bad (442).jpg,0
Bad_data01_bad (166).jpg,0
Bad_data01_bad (230).jpg,0
Good_data03_good (149).jpg,1
Bad_data01_bad (149).jpg,0
Bad_data01_bad (76).jpg,0
Bad_data01_bad (226).jpg,0
Good_data03_good (291).jpg,1
Bad_data01_bad (425).jpg,0
Good_data03_good (371).jpg,1
Bad_data01_bad (129).jpg,0
Good_data03_good (415).jpg,1
Good_data03_good (248).jpg,1
Bad_data01_bad (66).jpg,0
Good_data03_good (132).jpg,1
Bad_data01_bad (23).jpg,0
Bad_data01_bad (29).jpg,0
Bad_data01_bad (246).jpg,0
Good_data03_good (155).jpg,1
Bad_data01_bad (17).jpg,0
Bad_data01_bad (468).jpg,0
Bad_data01_bad (489).jpg,0
Good_data03_good (206).jpg,1
Good_data03_good (145).jpg,1
Good_data03_good (163).jpg,1
Good_data03_good (79).jpg,1
Bad_data01_bad (481).jpg,0
Bad_data01_bad (162).jpg,0
Bad_data01_bad (265).jpg,0
Bad_data01_bad (237).jpg,0
Bad_data01_bad (37).jpg,0
Good_data03_good (327).jpg,1
Good_data03_good (69).jpg,1
Good_data03_good (434).jpg,1
Good_data03_good (160).jpg,1
Good_data03_good (17).jpg,1
Bad_data01_bad (156).jpg,0
Bad_data01_bad (304).jpg,0
Bad_data01_bad (356).jpg,0
Bad_data01_bad (11).jpg,0
Good_data03_good (221).jpg,1
Good_data03_good (72).jpg,1
Bad_data01_bad (82).jpg,0
Bad_data01_bad (198).jpg,0
Good_data03_good (426).jpg,1
Good_data03_good (266).jpg,1
Bad_data01_bad (31).jpg,0
Bad_data01_bad (388).jpg,0
Bad_data01_bad (55).jpg,0
Bad_data01_bad (347).jpg,0
Bad_data01_bad (399).jpg,0
Good_data03_good (465).jpg,1
Good_data03_good (261).jpg,1
Bad_data01_bad (140).jpg,0
Good_data03_good (220).jpg,1
Good_data03_good (28).jpg,1
Good_data03_good (321).jpg,1
Bad_data01_bad (153).jpg,0
Good_data03_good (278).jpg,1
Bad_data01_bad (24).jpg,0
Good_data03_good (124).jpg,1
Good_data03_good (1).jpg,1
Good_data03_good (180).jpg,1
Bad_data01_bad (88).jpg,0
Good_data03_good (315).jpg,1
Bad_data01_bad (467).jpg,0
Bad_data01_bad (494).jpg,0
Bad_data01_bad (160).jpg,0
Good_data03_good (457).jpg,1
Bad_data01_bad (302).jpg,0
Bad_data01_bad (306).jpg,0
Good_data03_good (402).jpg,1
Good_data03_good (296).jpg,1
Good_data03_good (449).jpg,1
Bad_data01_bad (21).jpg,0
Good_data03_good (75).jpg,1
Bad_data01_bad (453).jpg,0
Good_data03_good (172).jpg,1
Bad_data01_bad (405).jpg,0
Bad_data01_bad (370).jpg,0
Bad_data01_bad (53).jpg,0
Good_data03_good (368).jpg,1
Good_data03_good (424).jpg,1
Bad_data01_bad (406).jpg,0
Good_data03_good (106).jpg,1
Bad_data01_bad (51).jpg,0
Bad_data01_bad (263).jpg,0
Bad_data01_bad (28).jpg,0
Bad_data01_bad (402).jpg,0
Good_data03_good (90).jpg,1
Bad_data01_bad (335).jpg,0
Good_data03_good (493).jpg,1
Good_data03_good (268).jpg,1
Bad_data01_bad (78).jpg,0
Good_data03_good (74).jpg,1
Bad_data01_bad (277).jpg,0
Good_data03_good (318).jpg,1
Good_data03_good (284).jpg,1
Good_data03_good (490).jpg,1
Good_data03_good (309).jpg,1
Good_data03_good (178).jpg,1
Bad_data01_bad (44).jpg,0
Good_data03_good (250).jpg,1
Good_data03_good (339).jpg,1
Bad_data01_bad (287).jpg,0
Bad_data01_bad (436).jpg,0
Good_data03_good (57).jpg,1
Bad_data01_bad (170).jpg,0
Good_data03_good (134).jpg,1
Good_data03_good (420).jpg,1
Good_data03_good (7).jpg,1
Bad_data01_bad (281).jpg,0
Bad_data01_bad (58).jpg,0
Good_data03_good (313).jpg,1
Bad_data01_bad (441).jpg,0
Good_data03_good (253).jpg,1
Good_data03_good (212).jpg,1
Good_data03_good (14).jpg,1
Good_data03_good (265).jpg,1
Bad_data01_bad (130).jpg,0
Good_data03_good (203).jpg,1
Bad_data01_bad (374).jpg,0
Good_data03_good (136).jpg,1
Bad_data01_bad (466).jpg,0
Bad_data01_bad (172).jpg,0
Bad_data01_bad (71).jpg,0
Good_data03_good (68).jpg,1
Bad_data01_bad (197).jpg,0
Good_data03_good (256).jpg,1
Good_data03_good (162).jpg,1
Good_data03_good (194).jpg,1
Bad_data01_bad (500).jpg,0
Good_data03_good (198).jpg,1
Good_data03_good (122).jpg,1
Good_data03_good (195).jpg,1
Good_data03_good (64).jpg,1
Good_data03_good (333).jpg,1
Bad_data01_bad (463).jpg,0
Bad_data01_bad (132).jpg,0
Good_data03_good (84).jpg,1
Good_data03_good (41).jpg,1
Good_data03_good (213).jpg,1
Bad_data01_bad (48).jpg,0
Bad_data01_bad (16).jpg,0
Good_data03_good (335).jpg,1
Good_data03_good (103).jpg,1
Good_data03_good (249).jpg,1
Bad_data01_bad (175).jpg,0
Bad_data01_bad (320).jpg,0
Bad_data01_bad (116).jpg,0
Bad_data01_bad (131).jpg,0
Good_data03_good (153).jpg,1
Bad_data01_bad (393).jpg,0
Bad_data01_bad (213).jpg,0
Good_data03_good (140).jpg,1
Bad_data01_bad (257).jpg,0
Good_data03_good (374).jpg,1
Good_data03_good (489).jpg,1
Good_data03_good (240).jpg,1
Bad_data01_bad (252).jpg,0
Good_data03_good (273).jpg,1
Good_data03_good (62).jpg,1
Bad_data01_bad (180).jpg,0
Good_data03_good (500).jpg,1
Bad_data01_bad (236).jpg,0
Bad_data01_bad (449).jpg,0
Bad_data01_bad (314).jpg,0
Good_data03_good (448).jpg,1
Good_data03_good (414).jpg,1
Bad_data01_bad (64).jpg,0
Good_data03_good (238).jpg,1
Good_data03_good (236).jpg,1
Good_data03_good (211).jpg,1
Good_data03_good (460).jpg,1
Good_data03_good (217).jpg,1
Good_data03_good (409).jpg,1
Bad_data01_bad (43).jpg,0
Good_data03_good (384).jpg,1
Bad_data01_bad (333).jpg,0
Good_data03_good (479).jpg,1
Bad_data01_bad (238).jpg,0
Good_data03_good (395).jpg,1
Good_data03_good (113).jpg,1
Bad_data01_bad (299).jpg,0
Good_data03_good (442).jpg,1
Bad_data01_bad (68).jpg,0
Good_data03_good (36).jpg,1
Good_data03_good (361).jpg,1
Bad_data01_bad (38).jpg,0
Bad_data01_bad (413).jpg,0
Bad_data01_bad (232).jpg,0
Good_data03_good (377).jpg,1
Good_data03_good (168).jpg,1
Good_data03_good (358).jpg,1
Bad_data01_bad (266).jpg,0
Bad_data01_bad (323).jpg,0
Bad_data01_bad (368).jpg,0
Bad_data01_bad (274).jpg,0
Bad_data01_bad (33).jpg,0
Bad_data01_bad (49).jpg,0
Good_data03_good (15).jpg,1
Bad_data01_bad (305).jpg,0
Good_data03_good (472).jpg,1
Bad_data01_bad (127).jpg,0
Good_data03_good (102).jpg,1
Good_data03_good (231).jpg,1
Good_data03_good (9).jpg,1
Good_data03_good (341).jpg,1
Good_data03_good (150).jpg,1
Bad_data01_bad (94).jpg,0
Bad_data01_bad (459).jpg,0
Bad_data01_bad (212).jpg,0
Good_data03_good (177).jpg,1
Good_data03_good (219).jpg,1
Good_data03_good (498).jpg,1
Bad_data01_bad (349).jpg,0
Good_data03_good (319).jpg,1
Good_data03_good (255).jpg,1
Bad_data01_bad (141).jpg,0
Bad_data01_bad (458).jpg,0
Good_data03_good (81).jpg,1
Good_data03_good (40).jpg,1
Good_data03_good (127).jpg,1
Good_data03_good (3).jpg,1
Bad_data01_bad (4).jpg,0
Bad_data01_bad (25).jpg,0
Good_data03_good (485).jpg,1
Bad_data01_bad (300).jpg,0
Good_data03_good (135).jpg,1
Good_data03_good (454).jpg,1
Good_data03_good (264).jpg,1
Bad_data01_bad (203).jpg,0
Bad_data01_bad (222).jpg,0
Good_data03_good (45).jpg,1
Good_data03_good (277).jpg,1
Good_data03_good (165).jpg,1
Bad_data01_bad (319).jpg,0
Bad_data01_bad (18).jpg,0
Good_data03_good (325).jpg,1
Bad_data01_bad (428).jpg,0
Good_data03_good (191).jpg,1
Bad_data01_bad (125).jpg,0
Good_data03_good (120).jpg,1
Good_data03_good (175).jpg,1
Bad_data01_bad (498).jpg,0
Bad_data01_bad (334).jpg,0
Good_data03_good (215).jpg,1
Bad_data01_bad (30).jpg,0
Good_data03_good (464).jpg,1
Good_data03_good (123).jpg,1
Bad_data01_bad (450).jpg,0
Bad_data01_bad (331).jpg,0
Bad_data01_bad (46).jpg,0
Good_data03_good (59).jpg,1
Bad_data01_bad (207).jpg,0
Good_data03_good (52).jpg,1
Bad_data01_bad (84).jpg,0
Bad_data01_bad (169).jpg,0
Bad_data01_bad (258).jpg,0
Bad_data01_bad (250).jpg,0
Good_data03_good (462).jpg,1
Good_data03_good (375).jpg,1
Bad_data01_bad (9).jpg,0
Bad_data01_bad (294).jpg,0
Good_data03_good (382).jpg,1
Good_data03_good (214).jpg,1
Good_data03_good (139).jpg,1
Bad_data01_bad (187).jpg,0
Good_data03_good (297).jpg,1
Good_data03_good (197).jpg,1
Bad_data01_bad (417).jpg,0
Good_data03_good (29).jpg,1
Bad_data01_bad (36).jpg,0
Good_data03_good (171).jpg,1
Bad_data01_bad (97).jpg,0
Good_data03_good (413).jpg,1
Good_data03_good (190).jpg,1
Bad_data01_bad (362).jpg,0
Good_data03_good (287).jpg,1
Good_data03_good (427).jpg,1
Bad_data01_bad (373).jpg,0
Good_data03_good (357).jpg,1
Good_data03_good (349).jpg,1
Bad_data01_bad (14).jpg,0
Good_data03_good (373).jpg,1
Bad_data01_bad (95).jpg,0
Bad_data01_bad (255).jpg,0
Good_data03_good (280).jpg,1
Bad_data01_bad (445).jpg,0
Good_data03_good (205).jpg,1
Good_data03_good (37).jpg,1
Bad_data01_bad (145).jpg,0
Good_data03_good (142).jpg,1
Bad_data01_bad (339).jpg,0
Bad_data01_bad (354).jpg,0
Good_data03_good (100).jpg,1
Bad_data01_bad (456).jpg,0
Good_data03_good (399).jpg,1
Bad_data01_bad (167).jpg,0
Bad_data01_bad (398).jpg,0
Good_data03_good (459).jpg,1
Good_data03_good (307).jpg,1
Bad_data01_bad (113).jpg,0
Bad_data01_bad (239).jpg,0
Good_data03_good (367).jpg,1
Bad_data01_bad (423).jpg,0
Bad_data01_bad (455).jpg,0
Bad_data01_bad (192).jpg,0
Bad_data01_bad (7).jpg,0
Bad_data01_bad (291).jpg,0
Bad_data01_bad (371).jpg,0
Bad_data01_bad (403).jpg,0
Bad_data01_bad (8).jpg,0
Bad_data01_bad (67).jpg,0
Bad_data01_bad (282).jpg,0
Bad_data01_bad (283).jpg,0
Bad_data01_bad (296).jpg,0
Bad_data01_bad (211).jpg,0
Bad_data01_bad (154).jpg,0
Good_data03_good (141).jpg,1
Good_data03_good (104).jpg,1
Bad_data01_bad (217).jpg,0
Bad_data01_bad (427).jpg,0
Bad_data01_bad (474).jpg,0
Good_data03_good (239).jpg,1
Good_data03_good (254).jpg,1
Bad_data01_bad (204).jpg,0
Good_data03_good (66).jpg,1
Good_data03_good (303).jpg,1
Good_data03_good (452).jpg,1
Good_data03_good (164).jpg,1
Bad_data01_bad (173).jpg,0
Good_data03_good (143).jpg,1
Bad_data01_bad (214).jpg,0
Bad_data01_bad (12).jpg,0
Bad_data01_bad (389).jpg,0
Bad_data01_bad (103).jpg,0
Bad_data01_bad (444).jpg,0
Bad_data01_bad (439).jpg,0
Good_data03_good (93).jpg,1
Good_data03_good (324).jpg,1
Good_data03_good (247).jpg,1
Good_data03_good (408).jpg,1
Good_data03_good (96).jpg,1
Good_data03_good (491).jpg,1
Bad_data01_bad (137).jpg,0
Bad_data01_bad (5).jpg,0
Good_data03_good (388).jpg,1
Bad_data01_bad (472).jpg,0
Bad_data01_bad (411).jpg,0
Good_data03_good (410).jpg,1
Good_data03_good (334).jpg,1
Good_data03_good (447).jpg,1
Good_data03_good (432).jpg,1
Bad_data01_bad (234).jpg,0
Bad_data01_bad (469).jpg,0
Bad_data01_bad (317).jpg,0
Good_data03_good (207).jpg,1
Good_data03_good (340).jpg,1
Bad_data01_bad (210).jpg,0
Good_data03_good (353).jpg,1
Good_data03_good (270).jpg,1
Bad_data01_bad (262).jpg,0
Good_data03_good (463).jpg,1
Good_data03_good (229).jpg,1
Bad_data01_bad (261).jpg,0
Bad_data01_bad (220).jpg,0
Bad_data01_bad (386).jpg,0
Good_data03_good (152).jpg,1
Bad_data01_bad (273).jpg,0
Bad_data01_bad (186).jpg,0
Bad_data01_bad (346).jpg,0
Bad_data01_bad (121).jpg,0
Good_data03_good (354).jpg,1
Good_data03_good (482).jpg,1
Bad_data01_bad (344).jpg,0
Bad_data01_bad (201).jpg,0
Good_data03_good (50).jpg,1
Bad_data01_bad (126).jpg,0
Bad_data01_bad (384).jpg,0
Good_data03_good (210).jpg,1
Bad_data01_bad (184).jpg,0
Bad_data01_bad (478).jpg,0
Good_data03_good (111).jpg,1
Good_data03_good (47).jpg,1
Bad_data01_bad (221).jpg,0
Good_data03_good (144).jpg,1
Bad_data01_bad (401).jpg,0
Good_data03_good (23).jpg,1
Good_data03_good (417).jpg,1
Bad_data01_bad (329).jpg,0
Good_data03_good (329).jpg,1
Bad_data01_bad (176).jpg,0
Good_data03_good (411).jpg,1
Bad_data01_bad (253).jpg,0
Good_data03_good (376).jpg,1
Good_data03_good (156).jpg,1
Bad_data01_bad (315).jpg,0
Bad_data01_bad (3).jpg,0
Bad_data01_bad (188).jpg,0
Bad_data01_bad (254).jpg,0
Bad_data01_bad (473).jpg,0
Good_data03_good (223).jpg,1
Bad_data01_bad (420).jpg,0
Bad_data01_bad (390).jpg,0
Bad_data01_bad (215).jpg,0
Bad_data01_bad (435).jpg,0
Bad_data01_bad (199).jpg,0
Good_data03_good (233).jpg,1
Bad_data01_bad (431).jpg,0
Bad_data01_bad (168).jpg,0
Good_data03_good (283).jpg,1
Good_data03_good (38).jpg,1
Good_data03_good (118).jpg,1
Bad_data01_bad (98).jpg,0
Good_data03_good (85).jpg,1
Good_data03_good (416).jpg,1
Good_data03_good (107).jpg,1
Bad_data01_bad (157).jpg,0
Bad_data01_bad (385).jpg,0
Good_data03_good (129).jpg,1
Good_data03_good (54).jpg,1
Bad_data01_bad (108).jpg,0
Good_data03_good (438).jpg,1
Bad_data01_bad (321).jpg,0
Bad_data01_bad (461).jpg,0
Good_data03_good (285).jpg,1
Bad_data01_bad (174).jpg,0
Good_data03_good (60).jpg,1
Bad_data01_bad (202).jpg,0
Good_data03_good (12).jpg,1
Bad_data01_bad (123).jpg,0
Good_data03_good (252).jpg,1
Good_data03_good (87).jpg,1
Bad_data01_bad (275).jpg,0
Good_data03_good (170).jpg,1
Good_data03_good (119).jpg,1
Good_data03_good (314).jpg,1
Good_data03_good (159).jpg,1
Good_data03_good (208).jpg,1
Good_data03_good (487).jpg,1
Bad_data01_bad (376).jpg,0
Good_data03_good (161).jpg,1
Good_data03_good (202).jpg,1
Bad_data01_bad (190).jpg,0
Bad_data01_bad (164).jpg,0
Bad_data01_bad (223).jpg,0
Good_data03_good (20).jpg,1
Bad_data01_bad (15).jpg,0
Bad_data01_bad (475).jpg,0
Bad_data01_bad (72).jpg,0
Good_data03_good (369).jpg,1
Bad_data01_bad (19).jpg,0
Good_data03_good (241).jpg,1
Good_data03_good (276).jpg,1
Good_data03_good (392).jpg,1
Bad_data01_bad (421).jpg,0
Good_data03_good (405).jpg,1
Bad_data01_bad (159).jpg,0
Bad_data01_bad (301).jpg,0
Bad_data01_bad (490).jpg,0
Bad_data01_bad (293).jpg,0
Bad_data01_bad (309).jpg,0
Bad_data01_bad (136).jpg,0
Good_data03_good (46).jpg,1
Bad_data01_bad (343).jpg,0
Good_data03_good (281).jpg,1
Good_data03_good (99).jpg,1
Bad_data01_bad (107).jpg,0
Good_data03_good (390).jpg,1
Bad_data01_bad (313).jpg,0
Bad_data01_bad (476).jpg,0
Bad_data01_bad (364).jpg,0
Good_data03_good (63).jpg,1
Good_data03_good (31).jpg,1
Good_data03_good (49).jpg,1
Bad_data01_bad (396).jpg,0
Bad_data01_bad (63).jpg,0
Bad_data01_bad (1).jpg,0
Good_data03_good (478).jpg,1
Good_data03_good (48).jpg,1
Good_data03_good (108).jpg,1
Good_data03_good (290).jpg,1
Good_data03_good (67).jpg,1
Bad_data01_bad (418).jpg,0
Bad_data01_bad (495).jpg,0
Bad_data01_bad (464).jpg,0
Good_data03_good (189).jpg,1
Good_data03_good (88).jpg,1
Good_data03_good (22).jpg,1
Good_data03_good (351).jpg,1
Good_data03_good (394).jpg,1
Bad_data01_bad (322).jpg,0
Bad_data01_bad (278).jpg,0
Good_data03_good (378).jpg,1
Good_data03_good (387).jpg,1
Bad_data01_bad (177).jpg,0
Good_data03_good (328).jpg,1
Good_data03_good (80).jpg,1
Bad_data01_bad (101).jpg,0
Good_data03_good (366).jpg,1
Bad_data01_bad (2).jpg,0
Good_data03_good (257).jpg,1
Bad_data01_bad (438).jpg,0
Good_data03_good (347).jpg,1
Good_data03_good (436).jpg,1
Bad_data01_bad (433).jpg,0
Good_data03_good (362).jpg,1
Good_data03_good (196).jpg,1
Good_data03_good (445).jpg,1
Bad_data01_bad (229).jpg,0
Bad_data01_bad (440).jpg,0
Good_data03_good (496).jpg,1
Good_data03_good (121).jpg,1
Bad_data01_bad (182).jpg,0
Bad_data01_bad (288).jpg,0
Bad_data01_bad (39).jpg,0
Good_data03_good (346).jpg,1
Good_data03_good (282).jpg,1
Good_data03_good (167).jpg,1
Bad_data01_bad (327).jpg,0
Good_data03_good (421).jpg,1
Bad_data01_bad (80).jpg,0
Good_data03_good (383).jpg,1
Bad_data01_bad (351).jpg,0
Good_data03_good (419).jpg,1
Good_data03_good (187).jpg,1
Good_data03_good (147).jpg,1
Good_data03_good (289).jpg,1
Good_data03_good (469).jpg,1
Bad_data01_bad (20).jpg,0
Good_data03_good (225).jpg,1
Good_data03_good (53).jpg,1
Bad_data01_bad (380).jpg,0
Bad_data01_bad (183).jpg,0
Good_data03_good (181).jpg,1
Bad_data01_bad (200).jpg,0
Good_data03_good (311).jpg,1
Good_data03_good (484).jpg,1
Bad_data01_bad (161).jpg,0
Bad_data01_bad (155).jpg,0
Bad_data01_bad (193).jpg,0
Bad_data01_bad (493).jpg,0
Good_data03_good (495).jpg,1
Bad_data01_bad (419).jpg,0
Bad_data01_bad (209).jpg,0
Bad_data01_bad (357).jpg,0
Bad_data01_bad (285).jpg,0
Good_data03_good (125).jpg,1
Good_data03_good (429).jpg,1
Bad_data01_bad (260).jpg,0
Good_data03_good (32).jpg,1
Good_data03_good (199).jpg,1
Good_data03_good (301).jpg,1
Bad_data01_bad (272).jpg,0
Good_data03_good (300).jpg,1
Bad_data01_bad (245).jpg,0
Bad_data01_bad (124).jpg,0
Bad_data01_bad (410).jpg,0
Bad_data01_bad (196).jpg,0
Good_data03_good (226).jpg,1
Bad_data01_bad (488).jpg,0
Good_data03_good (386).jpg,1
Good_data03_good (380).jpg,1
Good_data03_good (82).jpg,1
Bad_data01_bad (267).jpg,0
Good_data03_good (342).jpg,1
Bad_data01_bad (432).jpg,0
Bad_data01_bad (219).jpg,0
Good_data03_good (244).jpg,1
Good_data03_good (151).jpg,1
Bad_data01_bad (105).jpg,0
Bad_data01_bad (465).jpg,0
Bad_data01_bad (240).jpg,0
Good_data03_good (425).jpg,1
Bad_data01_bad (358).jpg,0
Bad_data01_bad (54).jpg,0
Good_data03_good (331).jpg,1
Good_data03_good (486).jpg,1
Bad_data01_bad (231).jpg,0
Good_data03_good (317).jpg,1
Bad_data01_bad (114).jpg,0
Good_data03_good (389).jpg,1
Bad_data01_bad (392).jpg,0
Good_data03_good (204).jpg,1
Bad_data01_bad (35).jpg,0
Bad_data01_bad (424).jpg,0
Good_data03_good (222).jpg,1
Bad_data01_bad (338).jpg,0
Bad_data01_bad (400).jpg,0
Good_data03_good (89).jpg,1
Bad_data01_bad (224).jpg,0
Good_data03_good (6).jpg,1
Good_data03_good (228).jpg,1
Bad_data01_bad (312).jpg,0
Good_data03_good (312).jpg,1
