Nome,Label
Bad_bad_tomato (116).jpg,0
Bad_bad_tomato (109).jpg,0
Bad_bad_tomato (37).jpg,0
Good_good_tomato (122).jpg,1
Bad_bad_tomato (83).jpg,0
Bad_bad_tomato (75).jpg,0
Bad_bad_tomato (86).jpg,0
Good_good_tomato (73).jpg,1
Good_good_tomato (29).jpg,1
Bad_bad_tomato (68).jpg,0
Bad_bad_tomato (5).jpg,0
Good_good_tomato (102).jpg,1
Good_good_tomato (68).jpg,1
Good_good_tomato (158).jpg,1
Bad_bad_tomato (59).jpg,0
Bad_bad_tomato (147).jpg,0
Bad_bad_tomato (92).jpg,0
Bad_bad_tomato (78).jpg,0
Good_good_tomato (47).jpg,1
Good_good_tomato (106).jpg,1
Good_good_tomato (22).jpg,1
Good_good_tomato (166).jpg,1
Good_good_tomato (54).jpg,1
Bad_bad_tomato (40).jpg,0
Bad_bad_tomato (167).jpg,0
Good_good_tomato (1).jpg,1
Good_good_tomato (140).jpg,1
Bad_bad_tomato (3).jpg,0
Good_good_tomato (39).jpg,1
Good_good_tomato (115).jpg,1
Bad_bad_tomato (55).jpg,0
Bad_bad_tomato (101).jpg,0
Bad_bad_tomato (14).jpg,0
Good_good_tomato (24).jpg,1
Bad_bad_tomato (89).jpg,0
Good_good_tomato (152).jpg,1
Bad_bad_tomato (17).jpg,0
Good_good_tomato (80).jpg,1
Bad_bad_tomato (125).jpg,0
Good_good_tomato (3).jpg,1
Good_good_tomato (41).jpg,1
Good_good_tomato (156).jpg,1
Bad_bad_tomato (103).jpg,0
Good_good_tomato (119).jpg,1
Bad_bad_tomato (22).jpg,0
Good_good_tomato (125).jpg,1
Good_good_tomato (92).jpg,1
Good_good_tomato (153).jpg,1
Bad_bad_tomato (102).jpg,0
Good_good_tomato (120).jpg,1
Good_good_tomato (162).jpg,1
Bad_bad_tomato (143).jpg,0
Bad_bad_tomato (157).jpg,0
Good_good_tomato (71).jpg,1
Good_good_tomato (62).jpg,1
Good_good_tomato (96).jpg,1
Good_good_tomato (117).jpg,1
Bad_bad_tomato (38).jpg,0
Bad_bad_tomato (160).jpg,0
Bad_bad_tomato (105).jpg,0
Bad_bad_tomato (54).jpg,0
Bad_bad_tomato (65).jpg,0
Good_good_tomato (111).jpg,1
Bad_bad_tomato (53).jpg,0
Good_good_tomato (134).jpg,1
Bad_bad_tomato (25).jpg,0
Bad_bad_tomato (47).jpg,0
Bad_bad_tomato (36).jpg,0
Bad_bad_tomato (133).jpg,0
Bad_bad_tomato (120).jpg,0
Bad_bad_tomato (79).jpg,0
Good_good_tomato (164).jpg,1
Good_good_tomato (136).jpg,1
Good_good_tomato (114).jpg,1
Good_good_tomato (113).jpg,1
Good_good_tomato (137).jpg,1
Bad_bad_tomato (58).jpg,0
Bad_bad_tomato (170).jpg,0
Bad_bad_tomato (139).jpg,0
Bad_bad_tomato (108).jpg,0
Bad_bad_tomato (128).jpg,0
Good_good_tomato (139).jpg,1
Bad_bad_tomato (171).jpg,0
Good_good_tomato (42).jpg,1
Good_good_tomato (98).jpg,1
Good_good_tomato (118).jpg,1
Good_good_tomato (141).jpg,1
Bad_bad_tomato (110).jpg,0
Good_good_tomato (144).jpg,1
Good_good_tomato (6).jpg,1
Good_good_tomato (18).jpg,1
Bad_bad_tomato (41).jpg,0
Good_good_tomato (105).jpg,1
Good_good_tomato (57).jpg,1
Bad_bad_tomato (61).jpg,0
Bad_bad_tomato (32).jpg,0
Good_good_tomato (161).jpg,1
Bad_bad_tomato (164).jpg,0
Good_good_tomato (78).jpg,1
Good_good_tomato (17).jpg,1
Good_good_tomato (81).jpg,1
Good_good_tomato (127).jpg,1
Good_good_tomato (52).jpg,1
Bad_bad_tomato (69).jpg,0
Good_good_tomato (101).jpg,1
Bad_bad_tomato (159).jpg,0
Good_good_tomato (103).jpg,1
Good_good_tomato (74).jpg,1
Good_good_tomato (155).jpg,1
Bad_bad_tomato (13).jpg,0
Bad_bad_tomato (123).jpg,0
Bad_bad_tomato (43).jpg,0
Bad_bad_tomato (169).jpg,0
Good_good_tomato (149).jpg,1
Good_good_tomato (26).jpg,1
Good_good_tomato (123).jpg,1
Bad_bad_tomato (114).jpg,0
Good_good_tomato (165).jpg,1
Good_good_tomato (7).jpg,1
Bad_bad_tomato (126).jpg,0
Bad_bad_tomato (135).jpg,0
Bad_bad_tomato (45).jpg,0
Bad_bad_tomato (132).jpg,0
Bad_bad_tomato (174).jpg,0
Bad_bad_tomato (49).jpg,0
Bad_bad_tomato (118).jpg,0
Bad_bad_tomato (82).jpg,0
Good_good_tomato (167).jpg,1
Bad_bad_tomato (131).jpg,0
Bad_bad_tomato (74).jpg,0
Bad_bad_tomato (106).jpg,0
Bad_bad_tomato (173).jpg,0
Bad_bad_tomato (64).jpg,0
Bad_bad_tomato (23).jpg,0
Bad_bad_tomato (42).jpg,0
Bad_bad_tomato (137).jpg,0
Good_good_tomato (85).jpg,1
Good_good_tomato (31).jpg,1
Good_good_tomato (40).jpg,1
Bad_bad_tomato (21).jpg,0
Good_good_tomato (27).jpg,1
Bad_bad_tomato (149).jpg,0
Bad_bad_tomato (56).jpg,0
Good_good_tomato (79).jpg,1
Good_good_tomato (97).jpg,1
Bad_bad_tomato (2).jpg,0
Bad_bad_tomato (87).jpg,0
Bad_bad_tomato (62).jpg,0
Good_good_tomato (95).jpg,1
Bad_bad_tomato (8).jpg,0
Bad_bad_tomato (76).jpg,0
Good_good_tomato (142).jpg,1
Bad_bad_tomato (142).jpg,0
Bad_bad_tomato (136).jpg,0
Bad_bad_tomato (182).jpg,0
Bad_bad_tomato (121).jpg,0
Bad_bad_tomato (97).jpg,0
Good_good_tomato (13).jpg,1
Bad_bad_tomato (156).jpg,0
Bad_bad_tomato (112).jpg,0
Good_good_tomato (4).jpg,1
Bad_bad_tomato (94).jpg,0
Bad_bad_tomato (66).jpg,0
Bad_bad_tomato (88).jpg,0
Good_good_tomato (61).jpg,1
Bad_bad_tomato (124).jpg,0
Bad_bad_tomato (100).jpg,0
Bad_bad_tomato (162).jpg,0
Good_good_tomato (55).jpg,1
Bad_bad_tomato (179).jpg,0
Good_good_tomato (77).jpg,1
Good_good_tomato (67).jpg,1
Bad_bad_tomato (95).jpg,0
Bad_bad_tomato (141).jpg,0
Bad_bad_tomato (67).jpg,0
Good_good_tomato (30).jpg,1
Good_good_tomato (124).jpg,1
Bad_bad_tomato (175).jpg,0
Good_good_tomato (50).jpg,1
Bad_bad_tomato (145).jpg,0
Good_good_tomato (157).jpg,1
Bad_bad_tomato (35).jpg,0
Good_good_tomato (70).jpg,1
Good_good_tomato (37).jpg,1
Bad_bad_tomato (90).jpg,0
Good_good_tomato (5).jpg,1
Bad_bad_tomato (60).jpg,0
Bad_bad_tomato (166).jpg,0
Bad_bad_tomato (115).jpg,0
Good_good_tomato (15).jpg,1
Bad_bad_tomato (151).jpg,0
Good_good_tomato (32).jpg,1
Bad_bad_tomato (127).jpg,0
Bad_bad_tomato (163).jpg,0
Bad_bad_tomato (91).jpg,0
Good_good_tomato (131).jpg,1
Good_good_tomato (87).jpg,1
Bad_bad_tomato (161).jpg,0
